Price,Close,High,Low,Open,Volume,SharesOutstanding,TrailingPE,ForwardPE,EarningsPerShare
Ticker,ORCL,ORCL,ORCL,ORCL,ORCL,,,,
Date,,,,,,,,,
2020-11-09,53.10927200317383,55.20224980243308,53.04386678110172,54.37066250235563,11486600,2850792605,67.00232,40.3324,4.31
2020-11-10,52.950416564941406,53.48300742867608,52.5112678224576,53.1746655372674,9015900,2850792605,67.00232,40.3324,4.31
2020-11-11,53.44563293457031,53.84740982557812,53.07188582897162,53.314822516905735,7724400,2850792605,67.00232,40.3324,4.31
2020-11-12,52.74486541748047,53.71660514435678,52.41783577407868,53.501698218881664,7324000,2850792605,67.00232,40.3324,4.31
2020-11-13,53.17467498779297,53.34286085584935,52.8383032516802,53.14664519788928,5870300,2850792605,67.00232,40.3324,4.31
2020-11-16,53.3989143371582,53.82872100471889,53.1466355807248,53.27744599569401,6309200,2850792605,67.00232,40.3324,4.31
2020-11-17,53.370880126953125,53.6231588793164,53.08122951685622,53.25875742511937,5569700,2850792605,67.00232,40.3324,4.31
2020-11-18,52.557987213134766,53.52972685437805,52.54864513926285,53.370883084022594,8998800,2850792605,67.00232,40.3324,4.31
2020-11-19,52.74486541748047,52.772895205882904,51.913281761250204,52.40849369938352,9643100,2850792605,67.00232,40.3324,4.31
2020-11-20,52.04409408569336,52.73552169642435,52.02540637130643,52.660774403193706,8395800,2850792605,67.00232,40.3324,4.31
2020-11-23,52.399147033691406,52.85698350429645,52.109492843082464,52.18424012704555,8235900,2850792605,67.00232,40.3324,4.31
2020-11-24,53.79135513305664,54.099697078217666,52.66077512943379,52.88502057653533,10427200,2850792605,67.00232,40.3324,4.31
2020-11-25,53.641849517822266,53.96887556781654,53.50169345964379,53.93150370804335,6848900,2850792605,67.00232,40.3324,4.31
2020-11-27,53.9688835144043,54.071664163626785,53.398924252536496,53.63251534101773,5627000,2850792605,67.00232,40.3324,4.31
2020-11-30,53.93151092529297,54.38000538143946,53.445641040054994,53.82873027744994,26676900,2850792605,67.00232,40.3324,4.31
2020-12-01,54.884552001953125,55.38910593648726,54.202463032590536,54.3799945031026,11855300,2850792605,67.00232,40.3324,4.31
2020-12-02,55.20224380493164,55.37977173636577,54.32393909370086,54.46409516252356,9330400,2850792605,67.00232,40.3324,4.31
2020-12-03,55.3797721862793,56.0431699802203,55.183556539786935,55.333054684397815,9783900,2850792605,67.00232,40.3324,4.31
2020-12-04,56.02448654174805,56.57576166037708,55.379776412226164,55.41715184231018,10872700,2850792605,67.00232,40.3324,4.31
2020-12-07,55.8749885559082,56.24873572925229,55.716148324043154,56.0244867123824,14922900,2850792605,67.00232,40.3324,4.31
2020-12-08,55.15552520751953,55.79089323646819,54.398692382093216,55.11815334323559,15237800,2850792605,67.00232,40.3324,4.31
2020-12-09,55.8095817565918,55.977767623407615,54.94062263281579,55.0247155662237,12204100,2850792605,67.00232,40.3324,4.31
2020-12-10,55.575992584228516,55.88433453877836,55.16487354247928,55.60402237489042,14219900,2850792605,67.00232,40.3324,4.31
2020-12-11,56.6318244934082,56.99622602392617,55.51992862259813,56.9401628791091,16209900,2850792605,67.00232,40.3324,4.31
2020-12-14,56.77197265625,57.61290194244573,56.706567441136656,56.83738143568025,16193600,2850792605,67.00232,40.3324,4.31
2020-12-15,57.799781799316406,58.10812019491084,56.902792839365155,57.080320790506356,15506700,2850792605,67.00232,40.3324,4.31
2020-12-16,58.65938186645508,59.042471036288994,57.79042289707045,57.80911060832045,16119900,2850792605,67.00232,40.3324,4.31
2020-12-17,59.43490982055664,59.84603236693105,58.61266829212454,58.85560499031245,15320500,2850792605,67.00232,40.3324,4.31
2020-12-18,60.78974914550781,61.04203154032858,59.266737650558,59.313455160432476,33728700,2850792605,67.00232,40.3324,4.31
2020-12-21,60.24782180786133,60.91121970020113,59.68720100917847,59.69654308521366,18210200,2850792605,67.00232,40.3324,4.31
2020-12-22,60.87382125854492,61.668029301090094,60.2010779801337,60.32254274426764,17136000,2850792605,67.00232,40.3324,4.31
2020-12-23,61.01399230957031,61.85491448587149,60.873836237308794,60.97661688172497,13075200,2850792605,67.00232,40.3324,4.31
2020-12-24,60.6963005065918,61.28494741469997,60.52811465732754,60.780396995540656,3796500,2850792605,67.00232,40.3324,4.31
2020-12-28,60.61220932006836,61.37838769282473,60.500083047725994,61.116766852659126,6463500,2850792605,67.00232,40.3324,4.31
2020-12-29,60.229122161865234,60.98595496670943,60.00487672499175,60.9672708172341,7770200,2850792605,67.00232,40.3324,4.31
2020-12-30,60.17306137084961,60.64958915214677,60.12634030515299,60.546808510521224,6192000,2850792605,67.00232,40.3324,4.31
2020-12-31,60.44403076171875,60.51877449032326,59.808662732458714,60.116997543458325,6928600,2850792605,67.00232,40.3324,4.31
