Price,Close,High,Low,Open,Volume,SharesOutstanding,TrailingPE,ForwardPE,EarningsPerShare
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,
Date,,,,,,,,,
2020-11-09,113.34173583984375,118.86655905479424,113.0786522061061,117.41471118065078,154515300,14840390000,39.018208,30.942238,6.59
2020-11-10,113.00070190429688,114.57921861893705,111.20780945261693,112.59145738080137,138023400,14840390000,39.018208,30.942238,6.59
2020-11-11,116.43057250976562,116.56698735100086,113.45866925822499,114.18946623657861,112295000,14840390000,39.018208,30.942238,6.59
2020-11-12,116.15775299072266,117.44395548780155,115.53414010935421,116.5572589421894,103162300,14840390000,39.018208,30.942238,6.59
2020-11-13,116.20646667480469,116.60596516096147,114.85205685711352,116.38185824859463,81581900,14840390000,39.018208,30.942238,6.59
2020-11-16,117.2198257446289,117.8921538375377,115.12487314428873,115.8751546907103,91183000,14840390000,39.018208,30.942238,6.59
2020-11-17,116.33314514160156,117.58037091037836,115.91415453796073,116.48905207972464,74271000,14840390000,39.018208,30.942238,6.59
2020-11-18,115.0079574584961,116.75212717189736,114.97872676825749,115.57310891661412,76322100,14840390000,39.018208,30.942238,6.59
2020-11-19,115.60234832763672,116.01159288995271,113.81920174805022,114.57922948779476,74113000,14840390000,39.018208,30.942238,6.59
2020-11-20,114.33561706542969,115.72900356959502,114.28690172841969,115.60233477250766,73604300,14840390000,39.018208,30.942238,6.59
2020-11-23,110.93498229980469,114.60845935593927,110.83754418732941,114.17972274018632,127959300,14840390000,39.018208,30.942238,6.59
2020-11-24,112.22117614746094,112.8837656693911,109.70723289360379,110.99344264268959,113874200,14840390000,39.018208,30.942238,6.59
2020-11-25,113.05915069580078,113.76071690599676,112.22116965962786,112.5914448450371,76499200,14840390000,39.018208,30.942238,6.59
2020-11-27,113.60482025146484,114.48177809334693,113.24429850772803,113.58533560344574,46691300,14840390000,39.018208,30.942238,6.59
2020-11-30,116.0018539428711,117.87269259432198,113.81920141545976,113.97510835343999,169410200,14840390000,39.018208,30.942238,6.59
2020-12-01,119.577880859375,120.30867787495882,116.93726853515172,117.91166455593012,127728200,14840390000,39.018208,30.942238,6.59
2020-12-02,119.92864227294922,120.21121795981708,117.7947129955284,118.89577762307528,89004200,14840390000,39.018208,30.942238,6.59
2020-12-03,119.79225158691406,120.61074069251367,119.08093920643189,120.35739564047255,78967600,14840390000,39.018208,30.942238,6.59
2020-12-04,119.11990356445312,119.7142856820755,118.40859125787107,119.46094065635505,78260400,14840390000,39.018208,30.942238,6.59
2020-12-07,120.58150482177734,121.38050924323434,119.11991082393762,119.17837220495473,86712000,14840390000,39.018208,30.942238,6.59
2020-12-08,121.19536590576172,121.78000942455122,119.93839423484614,121.18562729875275,82225500,14840390000,39.018208,30.942238,6.59
2020-12-09,118.66193389892578,122.72516309946796,117.90190627108922,121.34152267781417,115089200,14840390000,39.018208,30.942238,6.59
2020-12-10,120.08455657958984,120.69843079499793,117.07367661772612,117.41471371847992,81312200,14840390000,39.018208,30.942238,6.59
2020-12-11,119.27581024169922,119.61684733291102,117.46343320377245,119.29529488946088,86939800,14840390000,39.018208,30.942238,6.59
2020-12-14,118.66193389892578,120.19173519532912,118.42808095975704,119.46093825563229,79184500,14840390000,39.018208,30.942238,6.59
2020-12-15,124.6057357788086,124.62522785843208,120.95175142467582,121.15637365642122,157243700,14840390000,39.018208,30.942238,6.59
2020-12-16,124.53755187988281,125.08321126755321,123.31955686522454,124.14779942243345,98208600,14840390000,39.018208,30.942238,6.59
2020-12-17,125.4047622680664,126.2622355061444,124.76165733950789,125.59963849451057,94359800,14840390000,39.018208,30.942238,6.59
2020-12-18,123.41700744628906,125.79453619074846,122.89083268641434,125.65812133826819,192541500,14840390000,39.018208,30.942238,6.59
2020-12-21,124.94678497314453,125.02473843111304,120.28917365326492,121.8189749541549,121251600,14840390000,39.018208,30.942238,6.59
2020-12-22,128.5033416748047,130.96856222026736,126.33042801765606,128.2402506072199,168904800,14840390000,39.018208,30.942238,6.59
2020-12-23,127.60689544677734,129.0392437617865,127.43149645083432,128.77616757002454,88223700,14840390000,39.018208,30.942238,6.59
2020-12-24,128.59103393554688,130.04288924480903,127.74331422195132,127.95768251910687,54930100,14840390000,39.018208,30.942238,6.59
2020-12-28,133.190185546875,133.82353697075987,130.09159867672324,130.55931944043445,124486200,14840390000,39.018208,30.942238,6.59
2020-12-29,131.41676330566406,135.236393246922,130.9003346955004,134.5153498347467,121047300,14840390000,39.018208,30.942238,6.59
2020-12-30,130.2962646484375,132.50814824653503,129.98445071914335,132.10864222516685,96452100,14840390000,39.018208,30.942238,6.59
2020-12-31,129.2926025390625,131.2901172342019,128.34743726674927,130.6470123311244,99116600,14840390000,39.018208,30.942238,6.59
